ACTOR DNE    Actor 	id = 7e42442c-6344-44e1-b20b-ef7804d8fe03	name = Martin West                                       	dob = null    
ACTOR DNE    Actor 	id = b7f6c472-5994-43d8-8fbb-7240107592af	name = Gilber Adler                                      	dob = null    
ACTOR DNE    Actor 	id = 243e4ee7-8833-419c-b799-9b30bedd889e	name = Dennis Miller                                     	dob = null    
ACTOR DNE    Actor 	id = dc500dd4-2e4b-4466-9f00-c43c7682be5a	name = Erika Eleniak                                     	dob = null    
ACTOR DNE    Actor 	id = 70c6a3ce-189f-480f-a971-ca8ac7bfa2fc	name = Angie Everhart                                    	dob = null    
ACTOR DNE    Actor 	id = 30757944-b603-423a-863d-c37478b1d597	name = Corey Feldman                                     	dob = null    
ACTOR DNE    Actor 	id = 62708dd0-a504-4fe0-9f37-5eaf7d15af0b	name = John Kassir                                       	dob = null    
ACTOR DNE    Actor 	id = 8eae520a-4ea9-456c-804e-08a2e8bd3634	name = Vincent Linden                                    	dob = null    
ACTOR DNE    Actor 	id = 5dc0e84a-1128-4792-a7d9-402fe55ebd2d	name = Mathilde Seigneur                                 	dob = null    
ACTOR DNE    Actor 	id = 5e345a8e-9d20-411b-8405-0958ca5bebf0	name = Ann Shoemaker                                     	dob = null    
ACTOR DNE    Actor 	id = 59753789-e5b4-4c5f-aa78-583d1f2b1e68	name = Donahue McBride                                   	dob = null    
ACTOR DNE    Actor 	id = ccba2e4d-fa95-49c5-a953-12c5a1882ff3	name = Frank Fay                                         	dob = null    
ACTOR DNE    Actor 	id = 739461ac-fc94-4461-8743-473c07e46c29	name = Joe Cunningham                                    	dob = null    
ACTOR DNE    Actor 	id = a6d0eb1d-a5a9-4fa8-981b-03d1c1077eca	name = Leonore Lonergan                                  	dob = null    
ACTOR DNE    Actor 	id = 72c765b1-8a21-40f5-8eb3-c2d7bd689686	name = Amelia Shankley                                   	dob = null    
ACTOR DNE    Actor 	id = 4b0397fc-961a-454d-8124-54c64cbfaf2a	name = Nicola Cowper                                     	dob = null    
ACTOR DNE    Actor 	id = 430165a0-fa2e-4560-b2ea-86bc49691433	name = Caris Corfman                                     	dob = null    
ACTOR DNE    Actor 	id = 3369cb69-0d49-411c-a077-84cd9759d550	name = Suzanne Browne                                    	dob = null    
ACTOR DNE    Actor 	id = e0d5cc78-1118-4e3d-b68d-4e5cdf454baf	name = Kristi Ducati                                     	dob = null    
ACTOR DNE    Actor 	id = 64d8142c-e908-4ccf-8182-b35111063f33	name = Meriah Naipaul                                    	dob = null    
ACTOR DNE    Actor 	id = 3772093b-1acd-4f43-9bf8-4c0e559e39ef	name = Rick Gerzon                                       	dob = null    
ACTOR DNE    Actor 	id = e763720a-4eff-4215-bce1-47a6866c0fce	name = Sam Cers                                          	dob = null    
ACTOR DNE    Actor 	id = 9464bc2f-cd09-44b7-b452-ad6fcb66bc1e	name = Larry deRussy                                     	dob = null    
ACTOR DNE    Actor 	id = f9c05408-f9ab-4769-8083-b11f0dab5dbf	name = Marjorie Gat3eson                                 	dob = null    
ACTOR DNE    Actor 	id = d619734f-531a-4af6-87ad-032311f16fee	name = C.Henry Gordon                                    	dob = null    
ACTOR DNE    Actor 	id = ff8994aa-8060-4a35-b108-4a4e31775ad6	name = James Gleason                                     	dob = null    
ACTOR DNE    Actor 	id = 62fd4a7a-d8d0-4358-b0ce-1335ab0739b9	name = Donald Cook                                       	dob = null    
ACTOR DNE    Actor 	id = 960fc9a6-1097-4cab-9e3b-3e0aac96e526	name = Robert Kennedy                                    	dob = null    
ACTOR DNE    Actor 	id = c3ec2dca-85ee-47c3-8cce-f3626b1137c4	name = Erich vonStroheim                                 	dob = null    
ACTOR DNE    Actor 	id = 9ecc46da-1461-48d9-97f9-15c871e725e5	name = Dorothy Jordan                                    	dob = null    
ACTOR DNE    Actor 	id = 0de6ef21-0de6-47ce-bd84-9e2779fb4ec6	name = Marjorie Peterson                                 	dob = null    
ACTOR DNE    Actor 	id = 941c97d8-fc13-4813-9dfd-2e18abe753ef	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = e6379a4d-2f9e-480d-a875-735db975c15c	name = Paige OHara                                       	dob = null    
ACTOR DNE    Actor 	id = 7c331292-6ab8-4bad-b620-c1e952ac6c94	name = Richard White                                     	dob = null    
ACTOR DNE    Actor 	id = dd4b6797-5090-4e2f-9fee-5ae66cf595bd	name = Jerry Ohrbach                                     	dob = null    
ACTOR DNE    Actor 	id = f2589087-05d6-495b-bc4c-d452344a2991	name = David Ogden Stears                                	dob = null    
ACTOR DNE    Actor 	id = 849c0a7e-d084-440b-88c7-717b5b8afe3e	name = Jo Anne Worley                                    	dob = null    
ACTOR DNE    Actor 	id = 1f3bc76f-0004-4ed1-bbb4-491459fa4b97	name = Peobo Bryson                                      	dob = null    
ACTOR DNE    Actor 	id = 2aa55ef9-b513-4b37-b89b-8030f8998bc3	name = Grace Zabriskie                                   	dob = null    
ACTOR DNE    Actor 	id = a5960d27-8cbf-419a-a503-03980e3b716a	name = Samantha Mathis                                   	dob = null    
ACTOR DNE    Actor 	id = d7affc69-acef-4750-ba00-b8df7874900b	name = Jonathan Ward                                     	dob = null    
ACTOR DNE    Actor 	id = 56566ae0-6405-43f7-80ad-3d7e9f554d58	name = Johnny Clegg                                      	dob = null    
ACTOR DNE    Actor 	id = 1b6ebac5-c94b-4842-8269-d4168c3e117c	name = Raffi                                             	dob = null    
ACTOR DNE    Actor 	id = e601b416-c36c-46b4-a2fa-01183000addd	name = ToneLoc                                           	dob = null    
ACTOR DNE    Actor 	id = d24db8e3-e94c-4f51-b7af-f8767d3c602c	name = Jarl Kulle                                        	dob = null    
ACTOR DNE    Actor 	id = 9297766b-12da-4540-9e16-06dd52973e3b	name = JeanPhillippe Lafort                              	dob = null    
ACTOR DNE    Actor 	id = 5aaa3651-bb7a-456b-a9de-5c10dc2d1e55	name = Hanne Stensgard                                   	dob = null    
ACTOR DNE    Actor 	id = 4ed7a9e9-946b-44c5-adf1-57b391dd3829	name = Vibeke Hastrup                                    	dob = null    
ACTOR DNE    Actor 	id = d465b88b-8d3b-4945-a3e7-0eaef6d9359a	name = Gudmar Wivveson                                   	dob = null    
ACTOR DNE    Actor 	id = 299a6caf-8770-43e8-af57-6d0a396678f6	name = Larence Dane                                      	dob = null    
ACTOR DNE    Actor 	id = 1a34c569-8c1d-4d77-91be-1ed9c10da25d	name = Joseph Cotton                                     	dob = null    
ACTOR DNE    Actor 	id = 8baf03f2-fa8b-41c4-8241-0a05358b2c57	name = Malcom mcGregor                                   	dob = null    
ACTOR DNE    Actor 	id = 8db9b3a0-3d02-42e8-8437-b20acdae9162	name = Hugh Buckler                                      	dob = null    
ACTOR DNE    Actor 	id = eac60c48-2e26-43f9-b76d-3d86c8a82401	name = Lumschott Hare                                    	dob = null    
ACTOR DNE    Actor 	id = 3fd3b548-ffb7-47c5-80ea-7cdef875e8c3	name = Fred McLaren                                      	dob = null    
ACTOR DNE    Actor 	id = 09e220d2-e7ce-4206-8781-9d050e9d865b	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 819eb9f0-6035-4281-968a-07e8a97f8719	name = Cecelia Parker                                    	dob = null    
ACTOR DNE    Actor 	id = c75ff700-b1c6-4f23-bd46-d0300bb4b046	name = Cecelia Parker                                    	dob = null    
ACTOR DNE    Actor 	id = 94a0611a-7169-4bfe-9821-7999facab5b2	name = Rita Johnson                                      	dob = null    
ACTOR DNE    Actor 	id = df7370c7-73c4-4393-b634-f7700205d74a	name = Helena Phillips Evans                             	dob = null    
ACTOR DNE    Actor 	id = 89da2cad-218c-48f6-8d71-29bd706aba8d	name = J. Kerrigan                                       	dob = null    
ACTOR DNE    Actor 	id = 5d18c2c8-4699-4f04-bcb4-863ca5365a4b	name = Dan Barrett                                       	dob = null    
ACTOR DNE    Actor 	id = f64adb1f-687f-41e7-a4a0-76568421c96e	name = Phillip Donegan                                   	dob = null    
ACTOR DNE    Actor 	id = e3cdc09d-dbe6-4e28-969d-c42b465c7947	name = Adrian Mars                                       	dob = null    
ACTOR DNE    Actor 	id = bb73f99e-fbf9-455b-adaf-befc42413eba	name = Graim Williams                                    	dob = null    
ACTOR DNE    Actor 	id = 18b0d2fe-9072-44a4-8341-336afe43b6d4	name = Ina Hunter                                        	dob = null    
ACTOR DNE    Actor 	id = 5f8a2b12-e06e-4e3e-9d61-bfec7e13ff29	name = Jean Porter                                       	dob = null    
ACTOR DNE    Actor 	id = bd3c775d-b8d5-44b8-b41e-1818d6490068	name = The Wilde~Twins                                   	dob = null    
ACTOR DNE    Actor 	id = 775c752f-f9d3-4240-8103-fce2554a9adb	name = Francis Dade                                      	dob = null    
ACTOR DNE    Actor 	id = 83bee8ae-9cce-4144-8d0d-39be33a60627	name = Phoebe Foster                                     	dob = null    
ACTOR DNE    Actor 	id = 5793088c-8c02-4fad-b6c7-433afc0b39b3	name = Alexander Kirkland                                	dob = null    
ACTOR DNE    Actor 	id = 6f2788ed-f0e9-4a30-986f-d922ff1a49f7	name = Brooks Benedict                                   	dob = null    
ACTOR DNE    Actor 	id = dec42ef5-3137-4bd7-aa74-463a63b917dc	name = Eddie Anderson                                    	dob = null    
ACTOR DNE    Actor 	id = 31b89caf-7a64-4ee5-a681-c279197da91a	name = Bramwell Fletcher                                 	dob = null    
ACTOR DNE    Actor 	id = 6d8aa096-3b56-48d8-89db-5832aa018b1c	name = Violet KembleCooper                               	dob = null    
ACTOR DNE    Actor 	id = 40460d3c-5930-409a-b57b-fd4688afa812	name = Alan Mobray                                       	dob = null    
ACTOR DNE    Actor 	id = 9a9d85bd-8457-476a-9f70-994254e294d4	name = Phoebe Foster                                     	dob = null    
ACTOR DNE    Actor 	id = 3e74c070-a9c5-4a25-8c8b-cf75d84c106f	name = Madge Evans                                       	dob = null    
ACTOR DNE    Actor 	id = 5ac83cc5-0173-4b6c-9413-08943ad8134b	name = Violet Kemble Cooper                              	dob = null    
ACTOR DNE    Actor 	id = eb060b39-7e98-4197-b12b-74ebdaf94831	name = Madge Evans                                       	dob = null    
ACTOR DNE    Actor 	id = 1a0e3ceb-6a0f-409d-bf54-8bbff8f32880	name = Una Oconnor                                       	dob = null    
ACTOR DNE    Actor 	id = 4dc2137e-b70b-4484-8b0f-c737910b7c0e	name = John Buckler                                      	dob = null    
ACTOR DNE    Actor 	id = 24591db0-da60-4544-ad75-2fb0c851b5dc	name = Violet KembleCooper                               	dob = null    
ACTOR DNE    Actor 	id = c97f295a-c7b7-4bb0-9012-29ef5bf7d0e9	name = Virginia Hammond                                  	dob = null    
ACTOR DNE    Actor 	id = 873a5910-5b97-41c7-b5a4-5119b7a619bf	name = Elizabeth Aallan                                  	dob = null    
ACTOR DNE    Actor 	id = df95f064-3c05-4d1d-be1b-8d48767ad4ef	name = Lucille Watson                                    	dob = null    
ACTOR DNE    Actor 	id = 2f3050e4-8016-4c90-bf16-870587f4124b	name = Florence Nash                                     	dob = null    
ACTOR DNE    Actor 	id = 78e87be7-8c2e-45da-b937-fcfd5b81ffb8	name = George Cleveland                                  	dob = null    
ACTOR DNE    Actor 	id = ac22ec47-f991-44cd-a1bb-3b252769ce16	name = Emil Rameon                                       	dob = null    
ACTOR DNE    Actor 	id = a1d574dd-03b4-4c50-9b70-8f3486514152	name = Leueen McGrath                                    	dob = null    
ACTOR DNE    Actor 	id = 7ec63555-5fd0-48a9-a36c-870b99ebe5cf	name = Dan Budge                                         	dob = null    
ACTOR DNE    Actor 	id = 71d7c011-63c1-4f77-8cae-2346aee79ed7	name = Gussie Moran                                      	dob = null    
ACTOR DNE    Actor 	id = 88a2b40b-5a09-4619-a556-56a2398d3d6a	name = Babe Didrikson Zaharias                           	dob = null    
ACTOR DNE    Actor 	id = 5c36fec2-b041-4817-b87f-4a4eb7c171ce	name = sa                                                	dob = null    
ACTOR DNE    Actor 	id = 508dcc05-4ff9-478f-9075-bd2493236b87	name = Patricia Morrison                                 	dob = null    
ACTOR DNE    Actor 	id = faa6d05c-74a0-40f7-aa78-52d9d7e83ff9	name = Marita Hunt                                       	dob = null    
ACTOR DNE    Actor 	id = fc94e051-2801-4d02-9a21-6b03aa58439c	name = Alex Davion                                       	dob = null    
ACTOR DNE    Actor 	id = 6794444d-af7f-4131-ac21-370bd832d365	name = Lyndon Brook                                      	dob = null    
ACTOR DNE    Actor 	id = bf1b9389-be91-4269-b6d3-5868965a58fd	name = Frankie Vaughn                                    	dob = null    
ACTOR DNE    Actor 	id = deec711e-50e6-4219-a855-c4708b3fb0a8	name = David Burns                                       	dob = null    
ACTOR DNE    Actor 	id = 62aa4728-941b-4a8c-b859-66b2ea0b15eb	name = Dan Martin                                        	dob = null    
ACTOR DNE    Actor 	id = 2d3ebc40-2959-47dc-97a2-7dd71601ca1e	name = Gladys Cooper                                     	dob = null    
ACTOR DNE    Actor 	id = 215f26ff-2754-4823-9646-1df337650a50	name = Walter Burke                                      	dob = null    
ACTOR DNE    Actor 	id = 4cb1fc27-c8c7-4be0-88df-486e90544d97	name = Steven Hill                                       	dob = null    
ACTOR DNE    Actor 	id = 6f26d415-c060-4c10-9e4d-dbf561ee4476	name = Matt Frewer                                       	dob = null    
ACTOR DNE    Actor 	id = a2d2b153-5682-4197-9c26-b0d5e0ab1ca3	name = Xander Berkeley                                   	dob = null    
ACTOR DNE    Actor 	id = 77b427d2-0974-4eb8-822b-24955183ae82	name = Rob Roy                                           	dob = null    
ACTOR DNE    Actor 	id = f2147009-ce9c-4ef8-8812-cee29840a1b7	name = Woody Harrelson                                   	dob = null    
ACTOR DNE    Actor 	id = 43d8bc0b-56a6-4d2a-b930-df585ec453d9	name = Dylan McDermott                                   	dob = null    
ACTOR DNE    Actor 	id = 4b898a3e-b67c-4585-ad90-d3fdb451fb36	name = Gabrielle Anwar                                   	dob = null    
ACTOR DNE    Actor 	id = 14a0c67f-9d98-491b-aca9-c7bc65303a9d	name = Chris Mulkey                                      	dob = null    
